,tractid,year,ID,annual_id,Business_name,NEW_CATEGORY_1,symbol_1,symbol_2,symbol_3,symbol_4,symbol_5,symbol_6,symbol_7,symbol_8,symbol_9,symbol_10,symbol_11,symbol_12,symbol_13,symbol_14,symbol_15,symbol_16,symbol_17,symbol_18,symbol_19,symbol_20,symbol_21,symbol_22,symbol_23,symbol_24,symbol_25,symbol_26,symbol_27,symbol_28,symbol_29,symbol_30,symbol_31,symbol_32,symbol_33,symbol_34,symbol_35,symbol_36,phone_1,phone_2,phone_3,phone_4,phone_5,phone_6,address,harmonized_address,NEW_CITY,NEW_COUNTY,State,NEW_STATE,ZIP,FIPS,Area,Email,www,Fax,Location,Text,_ALL_M_,_ALL_W_,_ACC_PRE_HELP_,_ACC_PRE_LAVE_,_AFRICAN_,_ASIAN_,_ASK_ABOUT_PETS_,_B_R_,_BISE1UAL_P_,_BISE1UAL_W_,_CAFE_,_CALL_AHEAD_,_CLOTH_OPT_,_COUNTRY_,_DANCING_,_DIVERSE_,_IND_SMO_AREA_,_INTERNET_,_KARAOKE_,_LATIN_,_LEATHER_,_NO_SMOKE_,_PEOPLE_COLOR_,_PETS_WEL_,_PREMISES_,_PREMISES_HELP_,_PRIV_CLUB_,_REST_,_SPORT_BAR_,_TRANSSE1UAL_,_TWO_SPIRIT_,_VIDEO_BAR_,_WESTERN_,_GBTQI_M_1,_GLBTQI_P_1,geocoded_county,match_distance,geocode_type,geoauth,geometry,geometry_location_type,STATEFP10,COUNTYFP10,TRACTCE10,NAME10,NAMELSAD10,AWATER10,INTPTLAT10,INTPTLON10,GISJOIN,Shape_area,Shape_len,hhi_biz,gayown,gayaud,core,exploit,entrep,waffle,countyfips,cbsa,cbsa_name,micropolitan,outlying,city_fips,city,citypop10,in_pc,gentiable_free90,gentiable_free00,gentiable_free10,gent_free9000,gent_free0010,gent_free9010,gent_free9018,gent_free9019,gent_free0018,gent_free0019,gent_free1018,gent_free1019,gent_ellen9000,gent_ellen9010,gent_ellen9018,gent_ellen9019,gent_ellen0010,gent_ellen0018,gent_ellen0019,gent_ellen1018,gent_ellen1019,asian,col,hhs,hinc,hisp,hu,mhmval,mrent,msa_college,msa_income,nhblk,nhwht,othrace,p20old,pasian,pcol,phisp,pnhblk,pnhwht,pop,pothrace,ppov,prenter,punemp,same_female_pct,same_male_pct,same_female,same_male,same_sex_pct,same_sex,unemp,gayown_neigh,gayaud_neigh,core_neigh,exploit_neigh,entrep_neigh,waffle_neigh,total_biz,pct_gayown,pct_gayaud,pct_core,pct_exploit,pct_entrep,pct_waffle,ALAND10,popdens,org_cat,pct_economy,pct_religion,pct_movement,pct_health,pct_cultural,pct_law,hhi_domain,diffloc_tel,dup_tract,relocated,before_tract,bar,bar2,rac_min,gen_min,non_main,top25,top26to50,gayborhood91,gayborhood_spring91
27,25017353700,2018,1000_000208,2018_208_06445,HARVARD BOOK STORE,BOOKSTORES,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6176611515,NA,NA,NA,NA,NA,"1256 Massachusetts Ave, Cambridge, Massachuse",NA,NA,Middlesex County,MASSACHUSETTS,MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(2012986.71932484, 810850.960484292)",ROOFTOP,25,17,353700,3537,Census Tract 3537,0,42.3745558,-71.1124816,G2500170353700,549393.9545,3791.882094,0.333333333,0,0,0,0,0,1,25017,14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Central,2511000,Cambridge,105162,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1014,2342,1616,57112,584,1855,663583.36,1553.4464,41.54947538,66217.3952,234,3836,215,98.76010782,17.23610403,86.35693215,9.92690804,3.977562468,65.20482747,5883,3.654597994,14.38446346,66.46039604,5.461513893,1.361386139,0,22,0,1.361386139,22,171,0,0,0,0,0,3,3,0,0,0,0,0,100,549394,0.010708162,economy,33.33333333,33.33333333,33.33333333,0,0,0,33.33333333,0,NA,0,NA,0,0,0,0,0,1,0,0,0
28,25017353700,2019,1000_000208,2019_272_08964,HARVARD BOOK STORE,BOOKSTORES,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6176611515,NA,NA,NA,NA,NA,"1256 Massachusetts Ave, Cambridge, Massachuse",NA,NA,Middlesex County,MASSACHUSETTS,MA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(2012986.71932484, 810850.960484292)",ROOFTOP,25,17,353700,3537,Census Tract 3537,0,42.3745558,-71.1124816,G2500170353700,549393.9545,3791.882094,0.2,1,1,1,0,0,0,25017,14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,Central,2511000,Cambridge,105162,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,940,2447,3067,59344.0248,663,1909,664012.88,1511.7424,41.36490292,66810.2868,229,3756,270,98.21896281,16.04643223,86.19232124,11.31785592,3.909184022,64.11744623,5858,4.609081598,11.99742683,68.04245283,4.922197523,0.007499185,0,23,0,0.749918487,23,155,2,2,2,0,0,3,5,40,40,40,0,0,60,549394,0.010662657,economy,40,20,40,0,0,0,36,0,NA,0,NA,0,0,1,0,0,1,0,0,0
29,30031000701,2018,1000_000245,2018_238_07394,EROTIQUE,"EROTICA (PRINT, VISUAL, TOYS, SAFE SEX) SEE ALSO LEATHER",0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4065867825,NA,NA,NA,NA,NA,"12 N Willson Ave, Bozeman, Montana",NA,NA,Gallatin County,MONTANA,MT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-1167339.05846505, 1007057.16759695)",ROOFTOP,30,31,701,7.01,Census Tract 7.01,0,45.6820116,-111.0381451,G3000310000701,2584321.369,9565.433856,0.375,1,1,1,0,0,0,30031,14580,"Bozeman, MT",Micropolitan Statistical Area,Central,3008950,Bozeman,37280,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,83,1512,1843,37268,201,1999,288696.32,715.5456,43.14417459,47624.8256,13,3388,234,86.34317159,2.117887216,59.2476489,5.128859403,0.331717275,86.45062516,3919,5.970910947,17.28813559,61.20455779,2.693069307,0,0,0,0,0,0,68,2,2,2,0,0,2,4,50,50,50,0,0,50,2584320,0.001516453,economy,75,0,0,25,0,0,62.5,0,NA,0,NA,0,0,0,0,1,0,0,0,0
30,30031000701,2019,1000_000245,2019_314_04881,EROTIQUE,EROTICA / ADULT STORES / SAFE SEX SUPPLIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4065867825,NA,NA,NA,NA,NA,"12 N Willson Ave, Bozeman, Montana",NA,NA,Gallatin County,MONTANA,MT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-1167339.05846505, 1007057.16759695)",ROOFTOP,30,31,701,7.01,Census Tract 7.01,0,45.6820116,-111.0381451,G3000310000701,2584321.369,9565.433856,0.375,0,0,0,0,0,1,30031,14580,"Bozeman, MT",Micropolitan Statistical Area,Central,3008950,Bozeman,37280,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,61,1508,3762,35968.2272,245,2001,304789.16,713.714,43.10158707,49107.2212,13,3407,121,86.35682159,1.585651157,61.2012987,6.368598908,0.337925656,88.56251625,3847,3.145308032,16.52936487,61.2886049,1.254410035,0,0,0,0,0,0,32,1,1,1,0,0,3,4,25,25,25,0,0,75,2584320,0.001488593,economy,75,0,0,25,0,0,62.5,0,NA,0,NA,0,0,0,0,0,0,0,0,0
31,17019011000,2018,1000_000255,2018_174_05373,JANE ADDAMS BOOK SHOP,BOOKSTORES,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173562555,NA,NA,NA,NA,NA,"208 N Neil St, Champaign, Illinois",NA,NA,Champaign County,ILLINOIS,IL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(654590.589352819, 320098.984087596)",ROOFTOP,17,19,11000,110,Census Tract 110,0,40.1172908,-88.2484973,G1700190011000,1898947.899,6542.017085,0.222222222,0,0,0,0,0,1,17019,16580,"Champaign-Urbana, IL",Metropolitan Statistical Area,Central,1712385,Champaign,81055,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,269,1831,2399,28746.5024,169,2750,118715.52,592.416,36.50247948,40718.7264,594,3061,75,95.12727273,6.453934741,57.79671717,4.054702495,14.25143954,73.44049904,4168,1.799424184,17.57620452,76.94872864,3.95256917,0,0,0,0,0,0,120,3,3,3,0,0,3,6,50,50,50,0,0,50,1898943,0.002194905,economy,66.66666667,0,33.33333333,0,0,0,55.55555556,0,NA,0,NA,0,0,0,0,0,0,0,0,1
32,17019011000,2019,1000_000255,2019_223_09041,JANE ADDAMS BOOK SHOP,BOOKSTORES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173562555,NA,NA,NA,NA,NA,"208 N Neil St, Champaign, Illinois",NA,NA,Champaign County,ILLINOIS,IL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(654590.589352819, 320098.984087596)",ROOFTOP,17,19,11000,110,Census Tract 110,0,40.1172908,-88.2484973,G1700190011000,1898947.899,6542.017085,0.358024691,0,0,0,0,0,1,17019,16580,"Champaign-Urbana, IL",Metropolitan Statistical Area,Central,1712385,Champaign,81055,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,153,2125,4315,30468.5616,206,2903,125066.36,576.1484,37.49347051,39672.8836,512,3339,253,93.42059938,3.428187318,64.04460518,4.61572933,11.47210397,74.81514676,4463,5.668832624,14.97617427,78.68338558,2.69541779,0,0,0,0,0,0,90,3,3,3,0,0,6,9,33.33333333,33.33333333,33.33333333,0,0,66.66666667,1898943,0.002350255,economy,77.77777778,0,0,22.22222222,0,0,65.43209877,0,NA,0,NA,0,0,0,0,0,0,0,0,1
33,18141003400,2019,1000_000266,2019_239_11924,ROMANTIX ADULT EMPORIUM,EROTICA / ADULT STORES / SAFE SEX SUPPLIES,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5742911899,NA,NA,NA,NA,NA,"2715 S Main St, South Bend, Indiana",NA,NA,St. Joseph County,INDIANA,IN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(804583.193189538, 505833.429083718)",ROOFTOP,18,141,3400,34,Census Tract 34,0,41.6413293,-86.2685563,G1801410003400,9956298.641,13838.36512,1,1,1,1,0,0,0,18141,43780,"South Bend-Mishawaka, IN-MI",Metropolitan Statistical Area,Central,1871000,South Bend,101168,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,3878,27596.6948,698,1650,41861.36,591.68,23.88781193,39437.6908,1539,1404,246,83.75757576,0,8.879120879,17.95729354,39.59351685,36.12040134,3887,6.328788269,24.55867082,55.94246783,9.624292331,0,0,0,0,0,0,187,1,1,1,0,0,0,1,100,100,100,0,0,0,9956297,0.000390406,economy,100,0,0,0,0,0,100,0,NA,0,NA,0,0,0,0,1,0,0,0,0
34,32003002603,2018,1000_000274,2018_027_00616,GET BOOKED,BOOKSTORES,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7027377780,NA,NA,NA,NA,NA,"4640 Paradise Rd, Las Vegas, Nevada",NA,NA,Clark County,NEVADA,NV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-1697012.63027775, 15324.0983559769)",ROOFTOP,32,3,2603,26.03,Census Tract 26.03,0,36.1080571,-115.1447146,G3200030002603,1989241.021,5655.225959,0.333333333,0,0,0,0,0,1,32003,29820,"Las Vegas-Henderson-Paradise, NV",Metropolitan Statistical Area,Central,3254600,Paradise,223167,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,482,391,1663,18482.6048,1077,1999,NA,597.8368,20.99694771,43987.4688,618,1486,341,97.24862431,12.03796204,19.06387128,26.8981019,15.43456543,37.11288711,4004,8.516483516,39.66259871,99.57907396,15.1280812,0.962116657,0.60132291,16,10,1.563439567,26,313,2,2,2,0,0,4,6,33.33333333,33.33333333,33.33333333,0,0,66.66666667,1989240,0.002012829,economy,83.33333333,16.66666667,0,0,0,0,72.22222222,0,NA,0,NA,0,0,0,0,0,0,0,0,0
35,32003002603,2019,1000_000274,2019_031_10310,GET BOOKED,BOOKSTORES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7027377780,NA,NA,NA,NA,NA,"4640 Paradise Rd, Las Vegas, Nevada",NA,NA,Clark County,NEVADA,NV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-1697012.63027775, 15324.0983559769)",ROOFTOP,32,3,2603,26.03,Census Tract 26.03,0,36.1080571,-115.1447146,G3200030002603,1989241.021,5655.225959,0.333333333,1,1,1,0,0,0,32003,29820,"Las Vegas-Henderson-Paradise, NV",Metropolitan Statistical Area,Central,3254600,Paradise,223167,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,668,524,2828,19197.7972,946,1969,NA,614.6076,21.03467329,43887.864,594,1647,199,99.59370239,16.47755303,24.2704956,23.3349778,14.65219536,40.62654169,4054,4.908732116,36.9165488,99.41588785,9.06133829,0.007398542,0.004624089,20.92307692,13.07692308,1.202263083,34,195,2,2,2,0,0,4,6,33.33333333,33.33333333,33.33333333,0,0,66.66666667,1989240,0.002037964,economy,83.33333333,16.66666667,0,0,0,0,72.22222222,0,NA,0,NA,0,0,0,0,0,0,0,0,0
36,37021000100,2018,1000_000280,2018_034_00811,MALAPROPS BOOKSTORECAFE,BOOKSTORES,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8282546734,NA,NA,NA,NA,NA,"55 Haywood St, Asheville, North Carolina",NA,NA,Buncombe County,NORTH CAROLINA,NC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1203552.38650742, -127984.733654441)",ROOFTOP,37,21,100,1,Census Tract 1,0,35.59488,-82.5532037,G3700210000100,969126.8046,4715.543012,0.727810651,1,1,1,0,0,0,37021,11700,"Asheville, NC",Metropolitan Statistical Area,Central,3702140,Asheville,83393,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,28,478,786,18311.4624,65,965,493060.48,353.1264,30.64389766,39312.416,233,1087,86,76.47668394,1.867911941,35.3028065,4.336224149,15.5436958,72.51501001,1499,5.737158105,25.19762846,80.02544529,2.606635071,0,0,0,0,0,0,11,6,6,6,0,0,7,13,46.15384615,46.15384615,46.15384615,0,0,53.84615385,969131,0.001546747,economy,92.30769231,7.692307692,0,0,0,0,85.79881657,0,NA,0,NA,0,0,0,0,0,0,0,0,0
37,37021000100,2019,1000_000280,2019_040_08532,MALAPROPS BOOKSTORECAFE,BOOKSTORES,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8282546734,NA,NA,NA,NA,NA,"55 Haywood St, Asheville, North Carolina",NA,NA,Buncombe County,NORTH CAROLINA,NC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1203552.38650742, -127984.733654441)",ROOFTOP,37,21,100,1,Census Tract 1,0,35.59488,-82.5532037,G3700210000100,969126.8046,4715.543012,0.530612245,0,0,0,0,0,1,37021,11700,"Asheville, NC",Metropolitan Statistical Area,Central,3702140,Asheville,83393,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,22,433,937,16641,90,976,453448.76,315.8092,30.56982161,39002.806,257,1005,71,80.22540984,1.522491349,32.82789992,6.228373702,17.78546713,69.55017301,1445,4.91349481,29.51167728,82.45382586,1.814058957,0,0,0,0,0,0,8,8,8,8,0,0,6,14,57.14285714,57.14285714,57.14285714,0,0,42.85714286,969131,0.001491026,economy,92.85714286,7.142857143,0,0,0,0,86.73469388,0,NA,0,NA,0,0,0,0,0,0,0,0,0
38,37063000402,2018,1000_000286,2018_294_09118,REGULATOR BOOKSHOP,BOOKSTORES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9192862700,NA,NA,NA,NA,NA,"720 9th St, Durham, North Carolina",NA,NA,Durham County,NORTH CAROLINA,NC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1517382.20546053, -30380.4527443061)",ROOFTOP,37,63,402,4.02,Census Tract 4.02,0,36.0124829,-78.9281202,G3700630000402,1432188.314,7703.629478,0.333333333,0,0,0,0,0,1,37063,20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Central,3719000,Durham,228330,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,165,1312,1257,37364.8,208,1436,227131.52,1102.7456,41.05011063,46551.5072,87,1710,72,60.93314763,7.359500446,80.63921328,9.277430865,3.880463872,76.27118644,2242,3.211418376,25.86975914,79.31583134,4.208998549,0.715990453,0,9,0,0.715990453,9,58,2,2,2,0,0,1,3,66.66666667,66.66666667,66.66666667,0,0,33.33333333,1432187,0.001565438,economy,100,0,0,0,0,0,100,0,NA,0,NA,0,0,0,0,0,0,0,0,0
39,37063000402,2019,1000_000286,2019_391_05028,REGULATOR BOOKSHOP,BOOKSTORES,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9192862700,NA,NA,NA,NA,NA,"720 9th St, Durham, North Carolina",NA,NA,Durham County,NORTH CAROLINA,NC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1517382.20546053, -30380.4527443061)",ROOFTOP,37,63,402,4.02,Census Tract 4.02,0,36.0124829,-78.9281202,G3700630000402,1432188.314,7703.629478,0.333333333,1,1,1,0,0,0,37063,20500,"Durham-Chapel Hill, NC",Metropolitan Statistical Area,Central,3719000,Durham,228330,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,134,1416,2337,34761.2,183,1509,225651.96,1073.1596,38.92136386,46068.9444,84,1841,95,56.79257787,5.733846812,81.2858783,7.83055199,3.594351733,78.77620881,2337,4.06504065,26.14462987,79.40320233,3.763066202,0.003851091,0,9,0,0.385109114,9,54,5,5,5,0,0,1,6,83.33333333,83.33333333,83.33333333,0,0,16.66666667,1432187,0.00163177,economy,100,0,0,0,0,0,100,0,NA,0,NA,0,0,0,0,0,0,0,0,0
40,38017000700,2019,1000_000300,2019_395_05168,ROMANTIX,EROTICA / ADULT STORES / SAFE SEX SUPPLIES,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7012329768,NA,NA,NA,NA,NA,"417 Northern Pacific Ave, Fargo, North Dakota",NA,NA,Cass County,NORTH DAKOTA,ND,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(-60142.1764307718, 1047446.87156536)",ROOFTOP,38,17,700,7,Census Tract 7,0,46.8768696,-96.7855766,G3800170000700,964856.0172,5206.36995,0.25,1,1,1,0,0,0,38017,22020,"Fargo, ND-MN",Metropolitan Statistical Area,Central,3825700,Fargo,105549,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,51,438,1676,15164.7584,49,1567,334742.96,463.7292,33.23670669,47826.9736,206,1232,138,76.51563497,3.042959427,37.8565255,2.923627685,12.29116945,73.50835322,1676,8.233890215,33.35322196,92.59855189,5.685358255,0,0.020286396,0,34,2.028639618,34,73,2,2,2,0,0,2,4,50,50,50,0,0,50,964857,0.001737045,economy,75,25,0,0,0,0,62.5,0,NA,0,NA,0,0,0,0,0,0,0,0,1
41,11001004202,2019,1000_000303,2019_183_02233,KRAMER BOOKS  AFTERWORDS CAFE  GRILL,BOOKSTORES,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023871400,NA,NA,NA,NA,NA,"1517 Connecticut Ave NW, Washington, District of Co",NA,NA,District of Columbia,DISTRICT OF COLUMBIA,DC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1617697.5576367, 320005.857530446)",ROOFTOP,11,1,4202,42.02,Census Tract 42.02,0,38.9134044,-77.0430359,G1100010004202,208408.8723,2106.589384,0.183673469,1,1,1,0,0,0,11001,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",Metropolitan Statistical Area,Central,1150000,Washington,601723,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,180,2061,2272,76220.2176,283,1792,445682.96,1397.1044,43.81083362,76734.2396,39,1805,69,100,7.575757576,94.67156638,11.91077441,1.641414141,75.96801347,2376,2.904040404,6.190061029,73.17676143,3.68159204,0,0.007922535,0,18,0.792253521,18,74,3,3,3,0,0,4,7,42.85714286,42.85714286,42.85714286,0,0,57.14285714,208409,0.011400659,economy,57.14285714,0,0,28.57142857,0,14.28571429,42.85714286,0,NA,0,NA,0,0,0,0,0,1,0,1,0
42,42101000600,2019,1000_000320,2019_429_06939,DANNYS MIDNIGHT CONFESSIONS,EROTICA / ADULT STORES / SAFE SEX SUPPLIES,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2159255041,NA,NA,NA,NA,NA,"133 S 13th St, Philadelphia, Pennsylvania",NA,NA,Philadelphia County,PENNSYLVANIA,PA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"c(1750520.26825452, 467221.528697999)",ROOFTOP,42,101,600,6,Census Tract 6,0,39.9493845,-75.1583354,G4201010000600,172655.7452,2349.708791,0.25,0,0,0,0,0,1,42101,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",Metropolitan Statistical Area,Central,4260000,Philadelphia,1526006,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,120,932,1194,62593.8272,86,1046,510915.68,1360.1244,32.55403944,53504.8828,108,903,5,86.32887189,9.819967267,87.2659176,7.037643208,8.83797054,73.89525368,1222,0.409165303,11.30653266,95.04447268,3.604651163,0,0.002512563,0,3,0.251256281,3,31,0,0,0,0,0,4,4,0,0,0,0,0,100,172655,0.007077698,economy,50,0,25,25,0,0,37.5,0,NA,0,NA,0,0,0,0,0,1,0,1,0
